epoch,train_loss,train_acc,val_loss,val_acc,val_f1
1,0.2172467904543435,0.9355185185185185,0.07760476940870285,0.9771666666666666,0.9770683044988893
2,0.05298515495216405,0.9832037037037037,0.048942586094141004,0.9845,0.984359459706668
